id,resume_id,language,label_seniority,label_quality_score,label_source,reviewed_seniority,reviewed_quality_score,reviewed_notes,text_preview
f97617ec-7dff-49c9-a5e7-3bbfadd98af3,73dfa117-aeff-4024-8331-b1450f7bfce7,pt,mid,80,synthetic,,,,Resumo Profissional com 6 anos de experiência em produto. Foco em liderança técnica. Analista Pleno. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 4 pessoas. ...
fd09a72c-1a88-456d-bc3d-01e17a788004,d29e3155-1e59-4592-b10e-88d2e404e8f4,pt,mid,80,synthetic,,,,Resumo Profissional com 5 anos de experiência em produto. Foco em liderança técnica. Analista Pleno. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 11 pessoas....
224397e2-0d13-4a4f-84c9-644f4d71b52b,3332be34-4833-4277-bba0-e025853a9f4b,pt,senior,80,synthetic,,,,Resumo Profissional com 14 anos de experiência em design. Foco em liderança técnica. Engenheiro Sênior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 11 pesso...
42bbfed6-7a2f-4cd8-a10e-e24cb8547968,daa8f272-afce-469c-93d6-9d469a9d33d6,pt,intern,80,synthetic,,,,Resumo Profissional com 1 anos de experiência em produto. Foco em entrega de valor. Estagiário. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 13 pessoas. • Li...
1a5e4733-69ba-40ac-bcd1-86191b8fdc2b,d228bfae-5b20-47c2-9c98-ee190fd8a7d0,pt,mid,80,synthetic,,,,Resumo Profissional com 5 anos de experiência em ciência de dados. Foco em liderança técnica. Analista Pleno. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 8 ...
4b3642c7-7c60-49e8-9625-e9a9dc3ff6f6,cb844fa5-0c76-4150-8aef-801d44c65cca,pt,junior,80,synthetic,,,,Resumo Profissional com 1 anos de experiência em ciência de dados. Foco em entrega de valor. Desenvolvedor Júnior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe ...
a9de1a86-88c7-4aad-80d8-8f30157e793a,e6463808-f55a-4a73-8462-e1dbd33bc665,pt,mid,80,synthetic,,,,Resumo Profissional com 5 anos de experiência em produto. Foco em liderança técnica. Analista Pleno. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 13 pessoas....
ed56995d-5779-4422-bfd1-572296c0a48b,89e1f8db-4834-45d0-9d5f-68cf5f927a34,pt,senior,80,synthetic,,,,Resumo Profissional com 11 anos de experiência em produto. Foco em entrega de valor. Engenheiro Sênior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 9 pessoa...
0439ffa0-450b-49a6-8a9a-903db37475e7,2955183d-604f-4279-b105-a0d6d978d301,pt,junior,80,synthetic,,,,Resumo Profissional com 3 anos de experiência em desenvolvimento de software. Foco em entrega de valor. Desenvolvedor Júnior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coorde...
3d17ffd3-d3b9-43b2-96f2-90b578d012a0,2b4ba978-688d-473b-a53d-ac6c493ac03f,pt,intern,80,synthetic,,,,Resumo Profissional com 0 anos de experiência em produto. Foco em liderança técnica. Estagiário. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 14 pessoas. • L...
ba36cc6c-8546-458a-aa93-bdbd572b47f6,52823d93-eba2-4283-bde2-7288abf5e960,pt,mid,80,synthetic,,,,Resumo Profissional com 6 anos de experiência em ciência de dados. Foco em qualidade. Analista Pleno. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 11 pessoas...
b903cf92-0cf2-409c-b4b1-533f9d7464fc,5664f372-26c8-460f-b8d3-07608e4f3c10,pt,junior,80,synthetic,,,,Resumo Profissional com 1 anos de experiência em engenharia. Foco em liderança técnica. Desenvolvedor Júnior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 14...
474a5abf-67a4-4150-9d4a-ad46eed9da02,0283a360-88c2-496a-baf1-76f9b849846b,pt,intern,80,synthetic,,,,Resumo Profissional com 0 anos de experiência em engenharia. Foco em entrega de valor. Estagiário. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 6 pessoas. • ...
539cfa1a-65d0-4c92-951d-5fbd555cab00,e35421ab-25e8-4017-b27b-83617bb121bd,pt,mid,80,synthetic,,,,Resumo Profissional com 4 anos de experiência em design. Foco em liderança técnica. Analista Pleno. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 10 pessoas. ...
b180cf04-9c89-4d55-8f35-694c43a0e80d,7f29d61c-4eca-48a9-ad9a-caa19f23b596,pt,mid,80,synthetic,,,,Resumo Profissional com 3 anos de experiência em desenvolvimento de software. Foco em liderança técnica. Analista Pleno. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou e...
f1f908a4-1c48-45fe-8879-44aef1699f12,d4c4effd-e8a5-4a91-bee0-2b356dd87ba2,pt,senior,80,synthetic,,,,Resumo Profissional com 7 anos de experiência em produto. Foco em qualidade. Engenheiro Sênior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 11 pessoas. • Li...
3011d128-dadf-40c9-b60e-e2d5ac4a3775,84513e44-9938-4044-a5af-21ff9d49efaf,pt,senior,80,synthetic,,,,Resumo Profissional com 12 anos de experiência em desenvolvimento de software. Foco em liderança técnica. Engenheiro Sênior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coorden...
2d8b3da0-1711-47c6-84b2-c3fadf8379fa,043dfeab-2464-45e8-96f8-6adce64d791e,pt,intern,80,synthetic,,,,Resumo Profissional com 0 anos de experiência em ciência de dados. Foco em qualidade. Estagiário. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 13 pessoas. • ...
e82b9567-53d4-4e9f-969a-ff65da0fe1ff,de2da156-54e4-4301-895d-8d8ad5b65838,pt,senior,80,synthetic,,,,Resumo Profissional com 14 anos de experiência em engenharia. Foco em entrega de valor. Engenheiro Sênior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 4 pes...
c999336c-130f-4d4f-89c7-fb677ee756e0,03e0ad85-5733-4b08-b83b-ef217386f7ca,pt,mid,80,synthetic,,,,Resumo Profissional com 4 anos de experiência em design. Foco em entrega de valor. Analista Pleno. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 14 pessoas. •...
0a74b73a-f6b7-4b99-bf39-b6d6dbf84647,255417ce-0871-49f9-ad17-c9873925cc6e,pt,senior,80,synthetic,,,,Resumo Profissional com 13 anos de experiência em design. Foco em liderança técnica. Engenheiro Sênior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 6 pessoa...
62d6bd2b-997f-4784-b0cc-f98276b33b26,b91b3e89-fba7-4b32-9ea9-d01803745613,pt,intern,80,synthetic,,,,Resumo Profissional com 0 anos de experiência em design. Foco em liderança técnica. Estagiário. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 8 pessoas. • Lid...
57ef5a94-e1b7-4986-928c-4be00241b36b,9bfa6c51-ac1b-47c2-9f6b-0c6604ce0d0a,pt,mid,80,synthetic,,,,Resumo Profissional com 3 anos de experiência em ciência de dados. Foco em entrega de valor. Analista Pleno. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 15 ...
e4a1ffbe-c217-410a-b88f-fdfe50656b84,a6b42bf3-bb91-4b3a-a368-4c370b4868da,pt,senior,80,synthetic,,,,Resumo Profissional com 10 anos de experiência em ciência de dados. Foco em liderança técnica. Engenheiro Sênior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe d...
71f25b63-8215-4806-940e-b91d5e8773d2,beea7fb2-39f6-47cd-9551-6be3ebe06146,pt,mid,80,synthetic,,,,Resumo Profissional com 6 anos de experiência em produto. Foco em entrega de valor. Analista Pleno. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 3 pessoas. •...
1224c579-edd9-4797-9bbe-aed3dd4cd0f9,d24fd390-cea6-4476-9486-683215834954,pt,senior,80,synthetic,,,,Resumo Profissional com 6 anos de experiência em design. Foco em entrega de valor. Engenheiro Sênior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 15 pessoas...
957f77ed-746d-4566-8a3c-4a84afbee61d,8d797515-8657-4210-998a-804de5d9c19e,pt,senior,80,synthetic,,,,Resumo Profissional com 9 anos de experiência em produto. Foco em liderança técnica. Engenheiro Sênior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 10 pesso...
66a64d04-91ed-4991-8bbd-4d125ff92a7e,b5e2e326-3768-445e-adef-ec7ecefc28a5,pt,senior,80,synthetic,,,,Resumo Profissional com 6 anos de experiência em produto. Foco em entrega de valor. Engenheiro Sênior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 12 pessoa...
ca076ee0-6b41-4fc1-9b29-44521f0b53ab,e96f4ad1-0e5e-46d4-a163-35cba5b9fd10,pt,junior,80,synthetic,,,,Resumo Profissional com 1 anos de experiência em design. Foco em qualidade. Desenvolvedor Júnior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 10 pessoas. • ...
36dad5e3-d353-4689-a17d-e8c5e3b2fbde,b559c568-3a33-470c-8d14-431d302975b5,pt,junior,80,synthetic,,,,Resumo Profissional com 2 anos de experiência em produto. Foco em qualidade. Desenvolvedor Júnior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 13 pessoas. •...
638b41f9-26ba-4fb2-bbac-bd3f7f773424,c6280435-c149-45c7-9b29-dec3b9e103c2,pt,senior,80,synthetic,,,,Resumo Profissional com 15 anos de experiência em ciência de dados. Foco em liderança técnica. Engenheiro Sênior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe d...
005d4975-5be2-414b-847f-7858b7ee2a13,74851800-fcb0-4345-ba9b-2f5893a91de9,pt,senior,80,synthetic,,,,Resumo Profissional com 14 anos de experiência em produto. Foco em qualidade. Engenheiro Sênior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 4 pessoas. • Li...
d142abf1-98c4-4610-bbf3-faf85c1030a1,497c19af-9ca0-484b-a941-67435041198e,pt,mid,80,synthetic,,,,Resumo Profissional com 4 anos de experiência em produto. Foco em entrega de valor. Analista Pleno. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 10 pessoas. ...
394be4b7-8836-45b5-a40a-d5b994e006d6,56b95670-b388-49bb-8e8b-457110ebe7d5,pt,mid,80,synthetic,,,,Resumo Profissional com 5 anos de experiência em engenharia. Foco em qualidade. Analista Pleno. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 10 pessoas. • Li...
35eb9638-abb2-43cd-b1f4-030cbd74187d,5ff4739c-525e-45e4-b262-fa2fecf01927,pt,mid,80,synthetic,,,,Resumo Profissional com 6 anos de experiência em design. Foco em entrega de valor. Analista Pleno. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 15 pessoas. •...
572fc701-15a2-47d8-82b1-7eee1b620656,f2791227-f90a-40b6-9bef-0a40c945f91f,pt,junior,80,synthetic,,,,Resumo Profissional com 1 anos de experiência em engenharia. Foco em qualidade. Desenvolvedor Júnior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 8 pessoas....
140e5a92-11d3-49f4-bc00-e12904a35a84,b6523c79-1cf2-4872-a9c2-54b1d5c64b23,pt,junior,80,synthetic,,,,Resumo Profissional com 1 anos de experiência em design. Foco em liderança técnica. Desenvolvedor Júnior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 15 pes...
124439c1-34bb-4845-b399-3479ec03c585,ba310128-91ee-4ec0-9cda-c4da2247fcd6,pt,intern,80,synthetic,,,,Resumo Profissional com 0 anos de experiência em engenharia. Foco em liderança técnica. Estagiário. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 5 pessoas. •...
24719650-db46-499f-aaa4-14ebbac201ae,c55b53be-fe40-4700-8afa-5b8d5ebd3ddd,pt,junior,80,synthetic,,,,Resumo Profissional com 2 anos de experiência em desenvolvimento de software. Foco em entrega de valor. Desenvolvedor Júnior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coorde...
d1ea4eeb-19b3-4b9c-a47a-6779f61baeb0,e8e45462-2e18-4e9e-9bd6-b420f5aa750d,pt,mid,80,synthetic,,,,Resumo Profissional com 4 anos de experiência em desenvolvimento de software. Foco em liderança técnica. Analista Pleno. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou e...
21afd23f-f60b-4945-87e7-7a4b96ee1ac6,4bf679de-32c3-454e-bca7-be2a9b05a0d1,pt,mid,80,synthetic,,,,Resumo Profissional com 6 anos de experiência em design. Foco em qualidade. Analista Pleno. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 8 pessoas. • Liderou...
02c0f301-25a6-415b-9ffa-82063ac22f99,9876d37b-ed51-422f-8e84-c703a83302e4,pt,intern,80,synthetic,,,,Resumo Profissional com 0 anos de experiência em produto. Foco em qualidade. Estagiário. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 4 pessoas. • Liderou pr...
e1b01c02-b75c-455a-aadd-6629c5083783,b0cf7c1f-37d4-42de-bcde-9c117842b5f7,pt,junior,80,synthetic,,,,Resumo Profissional com 2 anos de experiência em ciência de dados. Foco em liderança técnica. Desenvolvedor Júnior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe...
b53f9072-a068-42b3-82c2-ab928656cca1,a0700d82-b118-4c49-8a09-57fb230b07c2,pt,intern,80,synthetic,,,,Resumo Profissional com 1 anos de experiência em engenharia. Foco em liderança técnica. Estagiário. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 7 pessoas. •...
77416655-d575-46bb-b3a0-df5323a38f4b,3d6dab1d-a949-4b06-8579-2102f3fec0f7,pt,intern,80,synthetic,,,,Resumo Profissional com 1 anos de experiência em ciência de dados. Foco em qualidade. Estagiário. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 7 pessoas. • L...
16ac45f4-4c38-453f-8841-4594fbc9c784,63bd0036-3cd7-46d2-9089-e5fd62444b35,pt,mid,80,synthetic,,,,Resumo Profissional com 3 anos de experiência em produto. Foco em liderança técnica. Analista Pleno. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 5 pessoas. ...
07d943f3-3144-43c2-88d2-63ef970a60a4,8399e45c-c629-42f6-bd34-c8fe668c2460,pt,junior,80,synthetic,,,,Resumo Profissional com 3 anos de experiência em design. Foco em liderança técnica. Desenvolvedor Júnior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 10 pes...
92716f3a-be36-4087-a253-f41238349c36,1f5f66ca-f1f0-4a17-a635-cbe4cb17872d,pt,junior,80,synthetic,,,,Resumo Profissional com 2 anos de experiência em engenharia. Foco em qualidade. Desenvolvedor Júnior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 8 pessoas....
d9103b4c-1232-400f-ac4d-5a0490d713d2,724103db-6339-4a59-90d2-351108857450,pt,junior,80,synthetic,,,,Resumo Profissional com 1 anos de experiência em produto. Foco em entrega de valor. Desenvolvedor Júnior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 13 pes...
8623145a-8049-450c-ba5a-d5c362a0fd50,96709b02-d34f-4112-a750-e1d5a762ee76,pt,mid,80,synthetic,,,,Resumo Profissional com 4 anos de experiência em produto. Foco em entrega de valor. Analista Pleno. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 12 pessoas. ...
9c083161-ec03-43dc-bcdd-92789f074df4,7d35d4c0-d357-4934-acde-2bc3eb656efc,pt,mid,80,synthetic,,,,Resumo Profissional com 4 anos de experiência em engenharia. Foco em entrega de valor. Analista Pleno. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 6 pessoas...
b0a8b170-e02d-46f4-861c-c6e557243869,dc95329a-b557-4dcc-a852-4f20ff82479d,pt,intern,80,synthetic,,,,Resumo Profissional com 1 anos de experiência em desenvolvimento de software. Foco em qualidade. Estagiário. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 14 ...
0f0d47f5-507c-40d7-b164-67577f13c8d5,26998b76-9945-4812-8e56-70fdf9592dc0,pt,intern,80,synthetic,,,,Resumo Profissional com 1 anos de experiência em engenharia. Foco em entrega de valor. Estagiário. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 10 pessoas. •...
a225ca05-7b04-4699-ba98-a2a2a317bafc,2edb5bd9-0d4f-4f38-b953-ab72b36b56e3,pt,intern,80,synthetic,,,,Resumo Profissional com 0 anos de experiência em engenharia. Foco em qualidade. Estagiário. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 4 pessoas. • Liderou...
373c4743-8f21-4e9a-9016-3bf6ff8d6958,0b398bee-6a72-4314-b405-417b6ddd727e,pt,senior,80,synthetic,,,,Resumo Profissional com 13 anos de experiência em desenvolvimento de software. Foco em liderança técnica. Engenheiro Sênior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coorden...
df0066f0-8cdd-428e-b498-ec1c2f6c50f0,492afe68-743a-4e9a-9a7c-73d3e072f0ca,pt,senior,80,synthetic,,,,Resumo Profissional com 15 anos de experiência em engenharia. Foco em entrega de valor. Engenheiro Sênior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 3 pes...
530f5921-bdbe-407e-98c0-76ae5de7471c,8a3ebbfb-4e39-4b3f-9265-bc6bf9b7d349,pt,intern,80,synthetic,,,,Resumo Profissional com 0 anos de experiência em produto. Foco em entrega de valor. Estagiário. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 15 pessoas. • Li...
6d38a4cf-9ecb-4a99-b08f-646e699e7663,27f24580-fff3-40de-8270-3b06d1988393,pt,intern,80,synthetic,,,,Resumo Profissional com 0 anos de experiência em ciência de dados. Foco em liderança técnica. Estagiário. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 15 pes...
d002170f-daa0-479b-b60b-a2dd36707fc5,2210a973-605b-4ed7-8162-dc79ea69af5c,pt,mid,80,synthetic,,,,Resumo Profissional com 4 anos de experiência em design. Foco em liderança técnica. Analista Pleno. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 12 pessoas. ...
d1f1c692-994c-48ce-8778-9d8d92c8c0cb,9bd01dd4-3781-4fd0-ad0b-7bc29a5a010e,pt,senior,80,synthetic,,,,Resumo Profissional com 6 anos de experiência em engenharia. Foco em qualidade. Engenheiro Sênior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 6 pessoas. • ...
d7fe5eda-8854-4db1-8f67-6d0fe3d28814,6428add6-73f6-4cba-8bca-b56cf31fac3a,pt,junior,80,synthetic,,,,Resumo Profissional com 3 anos de experiência em engenharia. Foco em qualidade. Desenvolvedor Júnior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 5 pessoas....
bc56dccf-623a-4fb5-98d9-daae1d6cdc62,73807de5-dd3b-4aa3-b8b4-c49293b88208,pt,senior,80,synthetic,,,,Resumo Profissional com 9 anos de experiência em design. Foco em qualidade. Engenheiro Sênior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 3 pessoas. • Lide...
f4b91a6b-7d1b-498f-adfc-4efc2505990e,12873c4d-df46-4b5f-85a0-c3061a53da51,pt,senior,80,synthetic,,,,Resumo Profissional com 11 anos de experiência em engenharia. Foco em qualidade. Engenheiro Sênior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 6 pessoas. •...
378e0fe8-246e-4a58-8c5a-af75b47e7b73,c6b8e6db-28d6-4799-84c1-fef8ca1ddf84,pt,intern,80,synthetic,,,,Resumo Profissional com 1 anos de experiência em design. Foco em liderança técnica. Estagiário. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 5 pessoas. • Lid...
05e84701-72f6-4659-bd2a-35a412fa2491,8a591821-bae2-43ae-bdc1-c95dbfbb5d45,pt,senior,80,synthetic,,,,Resumo Profissional com 6 anos de experiência em engenharia. Foco em entrega de valor. Engenheiro Sênior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 7 pess...
5a8a42e9-b856-4124-888c-54f28518fa0c,b3d4d7ad-78a9-4315-ad8c-f16ad35c39e9,pt,senior,80,synthetic,,,,Resumo Profissional com 14 anos de experiência em design. Foco em entrega de valor. Engenheiro Sênior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 9 pessoas...
e0417fcd-fc92-47c1-84b2-75836bf6b3d8,c6a367f6-da49-4079-b6c1-a034e48010ce,pt,intern,80,synthetic,,,,Resumo Profissional com 1 anos de experiência em desenvolvimento de software. Foco em qualidade. Estagiário. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 3 p...
170a8080-c69e-448a-bdc6-1e023119cf68,ca63e280-d916-4d0b-86c6-cb13c445d925,pt,mid,80,synthetic,,,,Resumo Profissional com 5 anos de experiência em desenvolvimento de software. Foco em qualidade. Analista Pleno. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de...
a07fbdac-b208-4a0e-b06a-27d58373687b,7768e185-da7e-4c41-9adb-eb7976f7e4b1,pt,junior,80,synthetic,,,,Resumo Profissional com 2 anos de experiência em produto. Foco em entrega de valor. Desenvolvedor Júnior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 3 pess...
eced0b8e-0ff4-4fa4-bc3f-e88f301c2d5f,3e390208-ec28-4469-8136-37a89b9bb288,pt,mid,80,synthetic,,,,Resumo Profissional com 6 anos de experiência em produto. Foco em entrega de valor. Analista Pleno. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 10 pessoas. ...
9c48c433-97c8-4922-958e-7adb593aaa12,8dc7612d-4f37-4062-8889-bedf1c6731f2,pt,junior,80,synthetic,,,,Resumo Profissional com 1 anos de experiência em ciência de dados. Foco em qualidade. Desenvolvedor Júnior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 8 pe...
7070e20f-40cb-4b35-95ef-c00ac768e738,6276312b-f42f-494d-8e4d-a72df990745f,pt,intern,80,synthetic,,,,Resumo Profissional com 1 anos de experiência em ciência de dados. Foco em entrega de valor. Estagiário. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 8 pesso...
7a2562d0-88e9-4381-a2df-95048b4a7d0f,1be9d965-685d-426e-9a19-48ee99e7fd11,pt,mid,80,synthetic,,,,Resumo Profissional com 3 anos de experiência em engenharia. Foco em entrega de valor. Analista Pleno. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 14 pessoa...
2900fee1-d5b5-43dd-bdf5-94fa16f21b84,d0f7b02c-62b4-4af6-9a0b-4f26143886a5,pt,mid,80,synthetic,,,,Resumo Profissional com 4 anos de experiência em ciência de dados. Foco em entrega de valor. Analista Pleno. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 10 ...
3cbc1198-c32e-44a3-ba7d-8b7dfa21c5f6,d92652b1-f7ad-48c3-9138-0fe59ab9757b,pt,senior,80,synthetic,,,,Resumo Profissional com 6 anos de experiência em design. Foco em entrega de valor. Engenheiro Sênior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 11 pessoas...
fdfa666c-aa72-42c3-81d7-a8b42c96711e,c05b8280-b5ce-49e6-acd8-db38a3a80f71,pt,intern,80,synthetic,,,,Resumo Profissional com 1 anos de experiência em design. Foco em liderança técnica. Estagiário. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 6 pessoas. • Lid...
f6604424-910f-49b3-bdab-792821cb73ae,f7615d32-dcb5-4898-b128-86a5737b60fb,pt,mid,80,synthetic,,,,Resumo Profissional com 6 anos de experiência em desenvolvimento de software. Foco em qualidade. Analista Pleno. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de...
ef7a3ac6-a3e1-4fcb-8874-acdf2314583c,54e8c6ea-f370-4c41-869f-724f164069bd,pt,junior,80,synthetic,,,,Resumo Profissional com 1 anos de experiência em produto. Foco em liderança técnica. Desenvolvedor Júnior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 7 pes...
b41dc5ed-6833-4792-9eb7-203efeca2dd1,8b0d633b-b438-4735-b627-f5f3c5e87489,pt,senior,80,synthetic,,,,Resumo Profissional com 8 anos de experiência em desenvolvimento de software. Foco em entrega de valor. Engenheiro Sênior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou...
a376cc77-f2c7-439a-9df6-0f0eb3c02501,cb246247-fc3f-4f2f-b299-273af47a1c25,pt,junior,80,synthetic,,,,Resumo Profissional com 1 anos de experiência em produto. Foco em liderança técnica. Desenvolvedor Júnior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 9 pes...
eedff3a6-8d9c-4a68-9c0e-4fb40ba31058,803eb40e-56fd-45a0-8abe-c625d41dcb32,pt,mid,80,synthetic,,,,Resumo Profissional com 6 anos de experiência em engenharia. Foco em entrega de valor. Analista Pleno. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 3 pessoas...
5bbd2dca-b2e2-40ed-8f63-9d41a908dee9,ce4d086d-e650-4cc3-877c-4027e4ccfe08,pt,junior,80,synthetic,,,,Resumo Profissional com 2 anos de experiência em desenvolvimento de software. Foco em liderança técnica. Desenvolvedor Júnior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coord...
403d32ed-b5d9-4e3b-9660-01f6a1dd7c94,81f220cd-315b-46da-be45-5477753d2134,pt,intern,80,synthetic,,,,Resumo Profissional com 1 anos de experiência em ciência de dados. Foco em qualidade. Estagiário. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 11 pessoas. • ...
7d133795-8573-46ef-aec2-66b76e668d3a,743ebb7b-aa3f-4795-b820-970ea2f3423c,pt,junior,80,synthetic,,,,Resumo Profissional com 2 anos de experiência em desenvolvimento de software. Foco em liderança técnica. Desenvolvedor Júnior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coord...
b4c7edef-0521-4630-ad6d-e108c82c5bf7,5a39969f-f5c2-48f8-9e88-5afd179ef007,pt,mid,80,synthetic,,,,Resumo Profissional com 5 anos de experiência em desenvolvimento de software. Foco em qualidade. Analista Pleno. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de...
095108a1-dfe6-40d4-937b-c480c1088708,84be6345-a8f0-48a0-a7be-88473f618509,pt,junior,80,synthetic,,,,Resumo Profissional com 3 anos de experiência em produto. Foco em liderança técnica. Desenvolvedor Júnior. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 9 pes...
88c50d39-4105-42c3-bdd5-102123e9abe8,f5473340-6b08-4561-98c6-947d003d660b,pt,mid,80,synthetic,,,,Resumo Profissional com 6 anos de experiência em design. Foco em qualidade. Analista Pleno. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 7 pessoas. • Liderou...
fb2f9778-1585-47a0-9252-75121bd4ab2d,6610dc02-2aa1-4acc-bfb9-66717e319f32,pt,mid,80,synthetic,,,,Resumo Profissional com 5 anos de experiência em design. Foco em liderança técnica. Analista Pleno. Experiência Profissional • Desenvolveu e manteve sistemas críticos; coordenou equipe de 12 pessoas. ...
